trip_duration,distance_traveled,num_of_passengers,fare,tip,miscellaneous_fees,total_fare,surge_applied
869.0,3.07,1.0,78.75,22,9.875,110.625,0
679.0,1.63,1.0,63.75,0,6.0,69.75,0
461.0,1.82,1.0,52.5,0,6.0,58.5,0
685.0,6.12,1.0,90.0,24,30.375,144.375,1
273.0,1.79,1.0,41.25,8,9.25,58.5,0
673.0,6.42,1.0,101.25,0,13.5,114.75,0
801.0,3.54,1.0,78.75,38,5.5,122.25,0
1117.0,4.14,1.0,105.0,0,13.5,118.5,0
793.0,5.5,1.0,97.5,21,5.700000000000003,124.2,0
1135.0,5.76,1.0,116.25,0,6.0,122.25,0
627.0,2.98,1.0,67.5,0,6.0,73.5,0
358.0,1.29,1.0,45.0,0,6.0,51.0,0
2875.0,16.95,1.0,281.25,0,26.625,307.875,1
1845.0,8.66,1.0,180.0,0,6.0,186.0,0
1372.0,4.3,1.0,116.25,15,26.625,157.875,1
866.0,2.9,1.0,78.75,8,13.0,99.75,0
600.0,2.62,1.0,63.75,0,6.0,69.75,0
3647.0,20.7,1.0,378.75,0,9.75,388.5,0
637.0,2.95,1.0,67.5,15,5.700000000000003,88.2,0
431.0,1.87,1.0,48.75,0,6.0,54.75,0
511.0,1.5,1.0,52.5,0,6.0,58.5,0
2621.0,5.21,1.0,198.75,0,6.0,204.75,0
489.0,2.16,1.0,56.25,90,6.0,152.25,0
814.0,5.86,1.0,105.0,0,26.625,131.625,1
1774.0,7.0,1.0,157.5,37,26.44999999999999,220.95,1
384.0,1.5,1.0,45.0,0,9.75,54.75,0
441.0,2.17,1.0,52.5,10,6.5,69.0,0
2475.0,19.65,1.0,296.25,91,5.675000000000011,392.925,0
301.0,1.48,1.0,41.25,0,9.75,51.0,0
1187.0,4.18,1.0,105.0,15,13.5,133.5,0
929.0,3.8,1.0,90.0,0,6.0,96.0,0
746.0,3.2,1.0,75.0,18,13.200000000000005,106.2,0
1198.0,5.89,1.0,116.25,36,26.32499999999999,178.575,1
185.0,1.56,2.0,37.5,0,6.0,43.5,0
345.0,1.13,1.0,41.25,9,6.375,56.625,0
667.0,3.22,1.0,75.0,17,9.625,101.625,0
486.0,2.49,1.0,60.0,19,33.95,112.95,1
984.0,5.46,1.0,105.0,0,6.0,111.0,0
564.0,2.45,1.0,60.0,16,6.5,82.5,0
1516.0,14.95,1.0,217.5,22,6.5,246.0,0
477.0,2.33,1.0,56.25,0,6.000000000000007,62.25000000000001,0
721.0,2.82,1.0,71.25,0,6.0,77.25,0
1372.0,5.34,1.0,120.0,0,6.0,126.0,0
701.0,3.01,1.0,71.25,0,13.5,84.75,0
1361.0,11.78,1.0,172.5,50,26.42500000000001,248.925,1
720.0,4.28,1.0,82.5,7,5.599999999999994,95.1,0
951.0,3.86,1.0,90.0,0,6.0,96.0,0
879.0,3.09,1.0,75.0,0,6.0,81.0,0
983.0,5.99,1.0,105.0,0,9.75,114.75,0
636.0,2.56,1.0,63.75,0,9.75,73.5,0
497.0,2.2,6.0,56.25,9,6.0,71.25,0
636.0,3.72,1.0,75.0,20,26.950000000000017,121.95000000000002,1
383.0,1.74,1.0,45.0,0,6.0,51.0,0
1434.0,5.91,4.0,123.75,0,13.5,137.25,0
299.0,1.56,2.0,41.25,0,6.0,47.25,0
527.0,2.53,1.0,56.25,30,13.5,99.75,0
1457.0,6.74,1.0,135.0,0,30.375,165.375,1
1261.0,7.92,2.0,138.75,0,26.625,165.375,1
678.0,5.34,1.0,93.75,26,9.625,129.375,0
867.0,4.99,1.0,93.75,25,5.900000000000006,124.65,0
1122.0,17.25,1.0,337.5,85,2.1499999999999773,424.65,0
989.0,3.67,1.0,90.0,0,2.25,92.25,0
549.0,2.35,1.0,60.0,15,13.200000000000005,88.2,0
525.0,1.77,2.0,56.25,0,6.000000000000007,62.25000000000001,0
285.0,1.51,1.0,41.25,0,13.5,54.75,0
805.0,2.96,1.0,78.75,23,13.599999999999994,115.35,0
5.0,0.08,5.0,390.0,0,6.0,396.0,0
807.0,2.29,1.0,75.0,22,13.625,110.625,0
279.0,1.13,1.0,37.5,0,6.0,43.5,0
613.0,6.66,1.0,101.25,26,26.200000000000017,153.45000000000002,1
733.0,2.9,1.0,0.0,0,0.0,0.0,0
837.0,2.77,1.0,78.75,28,34.32499999999999,141.075,1
701.0,2.69,1.0,71.25,0,6.0,77.25,0
1298.0,12.84,1.0,191.25,39,6.449999999999989,236.7,0
757.0,2.57,0.0,71.25,15,6.375,92.625,0
406.0,1.46,2.0,45.0,16,10.174999999999995,71.175,0
544.0,2.9,1.0,63.75,0,9.75,73.5,0
772.0,5.04,1.0,93.75,25,5.900000000000006,124.65,0
725.0,2.33,1.0,67.5,0,6.0,73.5,0
702.0,4.57,1.0,165.0,8,1.75,174.75,0
484.0,3.03,1.0,63.75,11,30.625,105.375,1
918.0,3.28,1.0,86.25,34,26.52500000000001,146.775,1
378.0,1.9,1.0,48.75,8,5.500000000000007,62.25000000000001,0
929.0,14.48,1.0,191.25,0,9.75,201.0,0
833.0,2.4,1.0,75.0,24,6.299999999999997,105.3,0
1400.0,13.12,1.0,187.5,50,62.650000000000034,300.15000000000003,0
480.0,2.04,1.0,56.25,0,6.000000000000007,62.25000000000001,0
284.0,1.53,1.0,41.25,9,6.450000000000003,56.7,0
1027.0,3.98,1.0,93.75,0,6.0,99.75,0
530.0,2.25,1.0,60.0,15,13.200000000000005,88.2,0
294.0,1.61,1.0,45.0,10,6.125,61.125,0
1283.0,5.15,1.0,112.5,24,10.125,146.625,0
1849.0,7.66,1.0,161.25,0,34.125,195.375,1
1039.0,10.64,1.0,150.0,32,9.699999999999989,191.7,0
1085.0,6.6,1.0,123.75,15,9.75,148.5,0
517.0,2.46,1.0,60.0,0,6.0,66.0,0
852.0,3.86,1.0,86.25,15,34.125,135.375,1
588.0,4.94,3.0,86.25,0,6.0,92.25,0
579.0,3.7,1.0,71.25,21,13.650000000000006,105.9,0
1141.0,4.6,1.0,101.25,26,26.200000000000017,153.45000000000002,1
878.0,4.02,1.0,90.0,0,6.0,96.0,0
1221.0,6.92,1.0,123.75,22,26.75,172.5,1
1552.0,5.89,1.0,131.25,32,26.19999999999999,189.45,1
280.0,1.92,1.0,45.0,21,27.075000000000003,93.075,1
1102.0,3.52,1.0,101.25,0,6.0,107.25,0
514.0,2.08,3.0,56.25,0,6.000000000000007,62.25000000000001,0
927.0,3.38,2.0,86.25,20,13.375,119.625,0
1149.0,4.55,1.0,105.0,0,26.625,131.625,1
251.0,1.3,1.0,37.5,8,5.5,51.0,0
529.0,1.19,1.0,52.5,13,13.700000000000005,79.2,0
712.0,6.49,1.0,105.0,36,13.049999999999985,154.04999999999998,0
491.0,2.37,1.0,56.25,0,6.000000000000007,62.25000000000001,0
271.0,1.16,1.0,37.5,0,6.0,43.5,0
768.0,3.94,1.0,82.5,23,29.94999999999999,135.45,1
371.0,1.9,1.0,45.0,18,26.55,89.55,1
705.0,2.82,1.0,71.25,14,5.875,91.125,0
906.0,8.09,1.0,127.5,0,6.0,133.5,0
1110.0,6.2,1.0,116.25,43,26.52500000000001,185.775,1
425.0,2.12,1.0,48.75,8,6.25,63.0,0
2953.0,10.32,1.0,225.0,0,26.625,251.625,1
750.0,2.78,1.0,71.25,8,13.0,92.25,0
396.0,1.22,1.0,45.0,14,26.950000000000003,85.95,1
851.0,8.11,1.0,123.75,0,13.5,137.25,0
923.0,3.54,1.0,86.25,18,6.375,110.625,0
1549.0,6.29,1.0,138.75,0,9.75,148.5,0
637.0,2.66,2.0,67.5,0,13.5,81.0,0
449.0,2.25,1.0,52.5,0,6.0,58.5,0
657.0,2.48,1.0,63.75,14,13.0,90.75,0
708.0,4.01,1.0,78.75,11,34.375,124.125,1
596.0,1.96,1.0,60.0,75,6.0,141.0,0
925.0,4.51,1.0,93.75,24,26.625,144.375,1
432.0,3.93,1.0,75.0,20,26.950000000000017,121.95000000000002,1
731.0,2.74,1.0,71.25,22,6.5,99.75,0
569.0,2.95,1.0,63.75,0,6.0,69.75,0
1743.0,15.18,1.0,221.25,57,5.850000000000023,284.1,0
814.0,3.54,1.0,82.5,18,5.625,106.125,0
710.0,4.51,1.0,86.25,23,26.19999999999999,135.45,1
2655.0,13.47,1.0,251.25,61,55.39999999999998,367.65,0
516.0,2.04,1.0,56.25,0,26.625,82.875,1
699.0,3.36,1.0,75.0,20,26.950000000000017,121.95000000000002,1
558.0,4.67,1.0,86.25,19,9.950000000000005,115.2,0
1675.0,10.75,1.0,187.5,0,26.625,214.125,1
1467.0,5.84,1.0,127.5,0,6.0,133.5,0
300.0,1.34,1.0,41.25,9,6.450000000000003,56.7,0
755.0,6.76,1.0,105.0,33,26.55000000000001,164.55,1
764.0,4.18,1.0,86.25,24,34.20000000000002,144.45000000000002,1
749.0,3.41,1.0,78.75,23,33.69999999999999,135.45,1
366.0,1.13,1.0,37.5,0,6.0,43.5,0
1181.0,13.18,1.0,183.75,48,54.89999999999998,286.65,0
336.0,1.61,1.0,45.0,15,6.0,66.0,0
376.0,1.3,1.0,45.0,8,5.5,58.5,0
485.0,1.48,6.0,48.75,0,6.0,54.75,0
600.0,5.95,2.0,93.75,8,9.25,111.0,0
432.0,1.95,2.0,48.75,0,6.0,54.75,0
454.0,1.92,1.0,52.5,16,14.0,82.5,0
486.0,2.14,2.0,56.25,3,6.150000000000006,65.4,0
82990.0,1.66,1.0,37.5,8,9.25,54.75,0
1275.0,4.2,1.0,108.75,19,33.875,161.625,1
1007.0,5.13,2.0,108.75,0,9.75,118.5,0
435.0,4.57,1.0,90.0,0,2.25,92.25,0
1494.0,8.48,1.0,153.75,0,26.625,180.375,1
95.0,0.45,1.0,22.5,0,9.75,32.25,0
244.0,1.26,1.0,37.5,9,10.200000000000005,56.7,0
826.0,8.29,1.0,127.5,0,26.625,154.125,1
624.0,1.85,1.0,63.75,24,34.575,122.325,1
169.0,0.98,1.0,30.0,0,6.0,36.0,0
430.0,1.92,1.0,52.5,0,6.0,58.5,0
1285.0,6.36,1.0,135.0,0,6.0,141.0,0
383.0,2.04,1.0,48.75,0,26.625,75.375,1
264.0,0.82,1.0,37.5,0,6.0,43.5,0
1678.0,13.95,1.0,213.75,49,30.200000000000045,292.95000000000005,1
908.0,3.73,1.0,90.0,21,13.200000000000005,124.2,0
386.0,1.26,1.0,45.0,11,9.700000000000005,65.7,0
329.0,2.4,1.0,48.75,0,13.500000000000009,62.25000000000001,0
650.0,4.46,1.0,78.75,18,9.450000000000005,106.2,0
419.0,0.51,1.0,45.0,21,27.075000000000003,93.075,1
310.0,2.16,1.0,48.75,11,5.950000000000003,65.7,0
316.0,2.25,1.0,48.75,0,6.0,54.75,0
303.0,1.4,2.0,41.25,12,5.850000000000001,59.1,0
1748.0,4.35,1.0,142.5,0,6.0,148.5,0
573.0,1.93,1.0,56.25,0,13.5,69.75,0
705.0,5.15,1.0,86.25,0,9.75,96.0,0
516.0,1.64,1.0,52.5,15,5.625,73.125,0
4159.0,14.37,1.0,345.0,0,6.0,351.0,0
775.0,3.22,1.0,75.0,8,26.125,109.125,1
2695.0,16.8,1.0,183.375,0,26.625,210.0,1
1016.0,7.61,1.0,123.75,15,6.0,144.75,0
167.0,1.4,1.0,33.75,0,9.75,43.5,0
210.0,1.09,1.0,33.75,8,5.950000000000003,47.7,0
755.0,2.57,1.0,71.25,15,6.375,92.625,0
329.0,1.63,1.0,45.0,14,26.950000000000003,85.95,1
475.0,1.67,2.0,52.5,0,13.5,66.0,0
191.0,1.48,1.0,37.5,11,26.5,75.0,1
359.0,1.93,3.0,48.75,14,5.649999999999992,68.39999999999999,0
618.0,3.98,1.0,75.0,15,30.375,120.375,1
623.0,5.28,5.0,90.0,19,6.200000000000003,115.2,0
530.0,2.43,1.0,60.0,15,6.0,81.0,0
1283.0,3.15,1.0,105.0,0,6.0,111.0,0
1112.0,3.06,1.0,93.75,11,26.875,131.625,1
526.0,2.41,1.0,56.25,0,13.5,69.75,0
1221.0,4.47,1.0,108.75,0,6.0,114.75,0
442.0,2.19,1.0,52.5,15,5.625,73.125,0
356.0,2.24,1.0,48.75,16,30.200000000000003,94.95,1
1515.0,7.08,1.0,135.0,30,26.625,191.625,1
1450.0,6.52,1.0,131.25,1,6.349999999999994,138.6,0
1380.0,11.02,1.0,180.0,0,26.625,206.625,1
97.0,0.97,2.0,26.25,6,6.375,38.625,0
1647.0,6.02,1.0,142.5,0,6.0,148.5,0
843.0,4.83,1.0,93.75,0,9.75,103.5,0
156.0,1.29,1.0,37.5,6,6.0,49.5,0
284.0,1.38,1.0,41.25,11,13.450000000000005,65.7,0
593.0,2.2,1.0,60.0,15,6.0,81.0,0
369.0,1.64,1.0,45.0,0,6.0,51.0,0
1102.0,3.51,1.0,93.75,24,26.700000000000017,144.45000000000002,1
288.0,1.11,1.0,41.25,12,5.850000000000001,59.1,0
670.0,8.79,1.0,127.5,0,30.375,157.875,1
2287.0,8.11,1.0,183.75,42,26.69999999999999,252.45,1
1277.0,7.77,1.0,142.5,45,5.550000000000011,193.05,0
478.0,1.95,1.0,52.5,0,6.0,58.5,0
1812.0,8.27,1.0,165.0,38,26.94999999999999,229.95,1
1378.0,4.99,1.0,116.25,22,6.5,144.75,0
758.0,5.81,1.0,150.0,0,2.25,152.25,0
813.0,4.1,1.0,82.5,0,6.0,88.5,0
337.0,1.74,1.0,45.0,0,6.0,51.0,0
1338.0,8.3,1.0,138.75,43,34.32499999999999,216.075,1
1203.0,18.35,1.0,240.0,0,58.875,298.875,0
867.0,3.28,1.0,82.5,0,6.0,88.5,0
1354.0,8.67,1.0,150.0,37,33.94999999999999,220.95,1
137.0,1.03,1.0,30.0,8,9.700000000000005,47.7,0
1436.0,5.02,1.0,120.0,0,34.125,154.125,1
1105.0,7.4,1.0,127.5,15,30.375,172.875,1
1242.0,9.06,1.0,150.0,0,58.875,208.875,0
345.0,2.17,5.0,48.75,15,9.375,73.125,0
430.0,1.4,2.0,48.75,0,9.75,58.5,0
799.0,2.43,1.0,75.0,22,33.95000000000002,130.95000000000002,1
2558.0,10.28,1.0,206.25,48,34.19999999999999,288.45,1
546.0,2.57,1.0,63.75,0,6.0,69.75,0
848.0,4.3,1.0,86.25,0,26.625,112.875,1
608.0,1.72,1.0,60.0,18,13.875,91.875,0
673.0,1.69,1.0,63.75,23,26.200000000000003,112.95,1
270.0,1.54,1.0,52.5,0,2.25,54.75,0
1368.0,4.89,1.0,116.25,18,6.299999999999983,140.54999999999998,0
452.0,1.93,1.0,48.75,12,13.950000000000005,74.7,0
1561.0,6.66,1.0,138.75,0,9.75,148.5,0
876.0,2.49,2.0,78.75,15,34.125,127.875,1
947.0,9.11,1.0,138.75,38,26.125,202.875,1
365.0,1.48,1.0,45.0,15,6.299999999999997,66.3,0
611.0,2.09,1.0,60.0,8,13.0,81.0,0
728.0,3.3,1.0,75.0,0,13.5,88.5,0
478.0,2.14,1.0,52.5,5,10.0,67.5,0
920.0,12.75,1.0,172.5,41,34.44999999999999,247.95,1
512.0,2.25,1.0,60.0,19,33.95,112.95,1
258.0,1.37,2.0,37.5,9,10.200000000000005,56.7,0
327.0,1.79,1.0,45.0,12,13.199999999999989,70.19999999999999,0
65.0,0.31,1.0,22.5,0,9.75,32.25,0
1149.0,4.62,1.0,108.75,8,33.625,150.375,1
4569.0,18.81,1.0,393.75,0,13.5,407.25,0
755.0,4.59,1.0,86.25,23,26.19999999999999,135.45,1
774.0,7.95,1.0,116.25,8,9.25,133.5,0
1298.0,4.1,1.0,112.5,8,33.625,154.125,1
2306.0,15.74,1.0,258.75,58,30.19999999999999,346.95,1
377.0,1.38,1.0,45.0,11,9.700000000000005,65.7,0
1277.0,2.41,2.0,86.25,0,13.5,99.75,0
1011.0,2.57,1.0,86.25,20,13.375,119.625,0
1122.0,4.14,1.0,101.25,0,9.75,111.0,0
664.0,8.71,2.0,127.5,31,26.44999999999999,184.95,1
1172.0,13.18,1.0,198.75,8,54.625,261.375,0
1437.0,9.8,1.0,153.75,36,26.69999999999999,216.45,1
284.0,1.79,1.0,41.25,9,6.450000000000003,56.7,0
560.0,2.91,1.0,63.75,15,13.950000000000005,92.7,0
1440.0,7.24,1.0,135.0,28,6.199999999999989,169.2,0
1465.0,5.47,1.0,131.25,41,34.44999999999999,206.7,1
738.0,3.83,1.0,78.75,0,6.0,84.75,0
220.0,1.16,1.0,33.75,0,6.0,39.75,0
785.0,6.28,1.0,105.0,0,6.0,111.0,0
1201.0,7.76,1.0,127.5,0,9.75,137.25,0
764.0,8.05,1.0,120.0,30,28.200000000000017,178.20000000000002,0
617.0,3.44,1.0,71.25,29,27.02500000000001,127.275,1
928.0,12.96,1.0,176.25,46,55.400000000000034,277.65000000000003,0
1495.0,14.16,1.0,206.25,30,34.125,270.375,1
5237.0,20.36,2.0,431.25,0,9.75,441.0,0
855.0,3.27,1.0,82.5,23,34.44999999999999,139.95,1
1184.0,10.93,1.0,172.5,40,26.44999999999999,238.95,1
779.0,3.86,1.0,82.5,18,5.625,106.125,0
551.0,2.25,1.0,60.0,0,6.0,66.0,0
52.0,0.48,1.0,22.5,0,9.75,32.25,0
227.0,0.74,1.0,33.75,8,5.950000000000003,47.7,0
774.0,3.6,1.0,78.75,17,5.950000000000003,101.7,0
1277.0,10.64,1.0,161.25,34,9.949999999999989,205.2,0
1031.0,7.64,1.0,127.5,31,26.44999999999999,184.95,1
755.0,2.61,1.0,75.0,0,34.125,109.125,1
448.0,2.35,2.0,56.25,0,9.75,66.0,0
365.0,2.03,1.0,48.75,11,5.950000000000003,65.7,0
749.0,3.57,1.0,78.75,18,9.450000000000005,106.2,0
2317.0,6.57,1.0,180.0,0,6.0,186.0,0
914.0,4.26,5.0,93.75,15,26.625,135.375,1
587.0,3.11,5.0,67.5,0,6.0,73.5,0
1887.0,13.5,1.0,217.5,49,26.450000000000045,292.95000000000005,1
1571.0,9.24,5.0,172.5,0,26.625,199.125,1
271.0,0.82,1.0,33.75,11,6.25,51.0,0
409.0,1.74,1.0,48.75,12,13.950000000000005,74.7,0
483.0,1.92,1.0,52.5,0,13.5,66.0,0
1869.0,8.38,1.0,168.75,60,30.07499999999999,258.825,1
1012.0,5.65,1.0,112.5,0,6.0,118.5,0
564.0,2.75,1.0,63.75,20,33.7,117.45,1
744.0,2.11,1.0,67.5,16,13.700000000000005,97.2,0
1093.0,9.35,1.0,150.0,33,27.0,210.0,1
514.0,2.41,1.0,60.0,8,33.625,101.625,1
852.0,2.32,2.0,75.0,8,5.5,88.5,0
1163.0,9.03,1.0,146.25,35,26.19999999999999,207.45,1
701.0,11.47,1.0,153.75,237,59.25,450.0,0
677.0,3.14,1.0,75.0,17,9.700000000000005,101.7,0
291.0,1.83,4.0,41.25,9,6.450000000000003,56.7,0
1068.0,8.98,1.0,142.5,30,10.199999999999989,182.7,0
204.0,1.08,1.0,33.75,10,5.899999999999999,49.65,0
1618.0,6.92,1.0,142.5,51,26.25,219.75,1
782.0,6.89,1.0,105.0,0,9.75,114.75,0
591.0,2.43,2.0,60.0,13,6.200000000000003,79.2,0
948.0,3.43,1.0,86.25,18,6.450000000000003,110.7,0
781.0,6.95,1.0,112.5,28,26.450000000000017,166.95000000000002,1
550.0,2.85,1.0,60.0,15,13.200000000000005,88.2,0
896.0,2.82,1.0,78.75,0,26.625,105.375,1
561.0,1.8,1.0,56.25,16,5.6000000000000085,77.85000000000001,0
2176.0,12.39,1.0,240.0,0,72.0,312.0,1
212.0,0.8,1.0,33.75,9,9.375,52.125,0
4286.0,1.9,1.0,63.75,21,5.924999999999997,90.675,0
842.0,3.19,1.0,75.0,20,6.25,101.25,0
1009.0,6.65,1.0,116.25,26,13.450000000000015,155.70000000000002,0
1373.0,5.21,1.0,120.0,0,26.625,146.625,1
508.0,3.17,1.0,60.0,0,9.75,69.75,0
482.0,2.09,1.0,56.25,8,5.5,69.75,0
1585.0,10.98,1.0,183.75,0,6.0,189.75,0
2154.0,3.04,1.0,157.5,0,6.0,163.5,0
371.0,1.64,1.0,45.0,15,13.125,73.125,0
285.0,2.08,1.0,45.0,0,9.75,54.75,0
703.0,2.9,1.0,71.25,15,6.375,92.625,0
1049.0,3.38,1.0,90.0,0,6.0,96.0,0
775.0,5.09,1.0,90.0,26,13.375,129.375,0
367.0,2.24,1.0,52.5,19,9.424999999999995,80.925,0
1133.0,4.6,2.0,105.0,26,26.94999999999999,157.95,1
1365.0,12.6,6.0,187.5,39,5.699999999999989,232.2,0
143.0,0.97,1.0,30.0,7,6.200000000000003,43.2,0
491.0,2.12,1.0,52.5,12,10.200000000000005,74.7,0
651.0,2.62,1.0,67.5,0,6.0,73.5,0
85623.0,4.59,1.0,86.25,19,9.950000000000005,115.2,0
1121.0,5.94,1.0,108.75,36,9.299999999999985,154.04999999999998,0
600.0,3.54,1.0,71.25,16,9.950000000000005,97.2,0
651.0,4.99,6.0,82.5,29,13.299999999999995,124.8,0
178.0,1.3,1.0,33.75,0,26.625000000000007,60.37500000000001,1
609.0,1.22,1.0,75.0,0,2.25,77.25,0
1703.0,6.5,1.0,142.5,0,26.625,169.125,1
171.0,0.43,1.0,30.0,0,6.0,36.0,0
743.0,3.8,1.0,82.5,17,33.775000000000006,133.275,1
756.0,2.17,1.0,71.25,8,5.5,84.75,0
395.0,2.82,1.0,56.25,21,26.325000000000003,103.575,1
56.0,0.42,1.0,22.5,0,9.75,32.25,0
1217.0,8.05,1.0,135.0,0,26.625,161.625,1
248.0,1.83,1.0,41.25,10,9.950000000000005,61.2,0
475.0,1.77,1.0,52.5,10,6.5,69.0,0
1054.0,5.44,1.0,105.0,28,33.95000000000002,166.95000000000002,1
704.0,3.86,1.0,78.75,18,9.450000000000005,106.2,0
1111.0,4.23,1.0,97.5,21,5.700000000000003,124.2,0
205.0,1.34,1.0,37.5,9,6.0,52.5,0
267.0,1.16,1.0,37.5,8,5.5,51.0,0
1533.0,13.76,2.0,210.0,66,55.42499999999996,331.42499999999995,0
729.0,3.04,1.0,90.0,28,1.9249999999999967,119.925,0
387.0,1.3,2.0,45.0,0,6.0,51.0,0
4486.0,7.45,1.0,307.5,0,13.5,321.0,0
254.0,1.21,1.0,37.5,0,9.75,47.25,0
316.0,1.35,1.0,41.25,14,13.149999999999991,68.39999999999999,0
518.0,3.54,1.0,67.5,0,30.375,97.875,1
565.0,3.12,1.0,67.5,15,10.200000000000005,92.7,0
532.0,4.67,1.0,78.75,0,26.625,105.375,1
871.0,2.09,1.0,75.0,20,26.950000000000017,121.95000000000002,1
319.0,1.24,1.0,41.25,0,6.0,47.25,0
1985.0,5.71,2.0,157.5,0,13.5,171.0,0
402.0,3.27,1.0,60.0,9,30.375,99.375,1
686.0,4.18,2.0,82.5,23,34.44999999999999,139.95,1
205.0,0.77,1.0,30.0,11,26.950000000000003,67.95,1
599.0,3.12,1.0,67.5,0,9.75,77.25,0
1882.0,13.29,1.0,210.0,0,83.25,293.25,1
1053.0,6.04,1.0,112.5,0,6.0,118.5,0
1042.0,7.87,1.0,131.25,33,34.19999999999999,198.45,1
1294.0,6.87,6.0,127.5,0,6.0,133.5,0
1187.0,6.45,1.0,127.5,15,6.0,148.5,0
632.0,2.61,1.0,63.75,12,33.900000000000006,109.65,1
135.0,0.97,1.0,30.0,0,9.825000000000005,39.825,0
313.0,1.93,1.0,45.0,0,6.0,51.0,0
454.0,1.54,1.0,48.75,38,26.125,112.875,1
918.0,3.33,1.0,86.25,8,26.125,120.375,1
971.0,4.44,1.0,93.75,0,9.75,103.5,0
289.0,1.77,2.0,45.0,0,6.0,51.0,0
360.0,2.35,2.0,52.5,38,13.0,103.5,0
981.0,5.91,1.0,108.75,14,9.849999999999994,132.6,0
743.0,3.33,3.0,75.0,12,6.150000000000006,93.15,0
836.0,3.15,1.0,82.5,18,5.700000000000003,106.2,0
1334.0,28.34,1.0,390.0,89,55.14999999999998,534.15,0
1301.0,6.24,2.0,127.5,28,13.699999999999989,169.2,0
395.0,3.28,1.0,60.0,11,34.375,105.375,1
548.0,1.74,1.0,56.25,0,6.000000000000007,62.25000000000001,0
434.0,1.67,1.0,48.75,0,6.0,54.75,0
283.0,0.85,1.0,93.75,0,2.25,96.0,0
638.0,4.83,1.0,82.5,0,9.75,92.25,0
2443.0,11.6,1.0,232.5,56,26.5,315.0,1
1498.0,6.61,1.0,138.75,17,9.400000000000006,165.15,0
2091.0,7.15,1.0,172.5,0,13.5,186.0,0
358.0,2.2,1.0,48.75,14,5.649999999999992,68.39999999999999,0
2369.0,17.8,1.0,273.75,0,55.125,328.875,0
1326.0,16.01,1.0,210.0,34,9.5,253.5,0
411.0,1.98,1.0,45.0,0,13.5,58.5,0
474.0,2.45,1.0,56.25,0,13.5,69.75,0
183.0,0.79,1.0,30.0,0,6.0,36.0,0
1291.0,5.47,1.0,120.0,27,13.199999999999989,160.2,0
685.0,3.98,1.0,75.0,16,6.200000000000003,97.2,0
804.0,9.19,1.0,135.0,32,26.94999999999999,193.95,1
504.0,1.51,1.0,52.5,15,5.625,73.125,0
2060.0,14.81,0.0,240.0,45,34.125,319.125,1
1379.0,7.84,1.0,142.5,15,6.0,163.5,0
939.0,4.49,1.0,93.75,21,13.949999999999989,128.7,0
1073.0,5.02,1.0,108.75,14,26.125,148.875,1
630.0,5.34,1.0,86.25,19,9.950000000000005,115.2,0
941.0,1.59,1.0,78.75,17,5.950000000000003,101.7,0
576.0,2.98,1.0,71.25,21,34.2,126.45,1
1148.0,9.8,1.0,150.0,0,13.5,163.5,0
670.0,2.57,1.0,67.5,0,9.75,77.25,0
691.0,3.99,1.0,78.75,26,26.94999999999999,131.7,1
2075.0,5.09,1.0,161.25,0,13.5,174.75,0
1437.0,3.3,2.0,112.5,0,2.25,114.75,0
399.0,1.32,1.0,45.0,13,5.75,63.75,0
469.0,1.64,1.0,52.5,12,5.699999999999989,70.19999999999999,0
95.0,0.32,1.0,22.5,0,6.0,28.5,0
1998.0,8.03,1.0,176.25,38,13.449999999999989,227.7,0
297.0,2.54,2.0,48.75,0,9.75,58.5,0
1948.0,7.32,1.0,150.0,0,9.75,159.75,0
1090.0,5.01,1.0,105.0,6,13.424999999999995,124.425,0
1017.0,3.6,1.0,90.0,19,26.375,135.375,1
680.0,1.77,1.0,63.75,15,6.0,84.75,0
234.0,1.96,1.0,41.25,0,26.625,67.875,1
358.0,1.77,1.0,45.0,11,9.700000000000005,65.7,0
1110.0,4.18,1.0,105.0,0,13.5,118.5,0
407.0,1.95,1.0,48.75,6,13.725000000000009,68.47500000000001,0
527.0,2.93,1.0,63.75,17,6.399999999999992,87.14999999999999,0
604.0,3.22,1.0,67.5,0,9.75,77.25,0
548.0,2.3,1.0,56.25,0,6.000000000000007,62.25000000000001,0
781.0,2.2,1.0,71.25,15,6.450000000000003,92.7,0
290.0,1.11,1.0,37.5,0,6.0,43.5,0
357.0,1.93,1.0,45.0,5,10.225,60.225,0
699.0,3.4,1.0,75.0,16,6.200000000000003,97.2,0
274.0,0.77,1.0,37.5,0,6.0,43.5,0
654.0,2.57,1.0,67.5,0,6.0,73.5,0
16855.0,4.15,1.0,82.5,0,13.5,96.0,0
1591.0,3.96,1.0,131.25,47,27.02500000000001,205.275,1
1033.0,4.39,2.0,97.5,26,5.875,129.375,0
591.0,2.25,1.0,63.75,0,6.0,69.75,0
1153.0,5.36,1.0,112.5,0,6.0,118.5,0
690.0,3.06,2.0,71.25,15,6.375,92.625,0
1285.0,5.66,1.0,120.0,30,26.625,176.625,1
1127.0,5.58,1.0,108.75,0,26.625,135.375,1
204.0,0.95,1.0,33.75,0,6.0,39.75,0
1115.0,5.02,1.0,105.0,28,33.95000000000002,166.95000000000002,1
678.0,2.57,1.0,67.5,38,5.5,111.0,0
383.0,2.22,2.0,48.75,38,5.5,92.25,0
